age,educ,rural,black,asian,mixed,nativeamer,disability,employed_ft,employed_pt,unemployed,overtime,student,married,female,occupation,logdailywage,dailywage
28,81,1,0,0,0,0,0,0,1,0,0,0,1,1,1,11.82146,13.61432
50,50,0,0,0,0,0,0,1,0,0,0,0,0,1,2,13.2999,59.71348
38,71,0,0,1,0,0,0,1,0,0,1,0,1,1,2,12.83882,37.65569
38,111,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.41966,67.3107
41,111,0,0,1,0,0,0,1,0,0,0,0,0,1,1,14.02525,123.3354
20,73,0,1,0,0,0,0,0,1,0,0,1,0,1,2,,
39,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12.87684,39.11477
59,81,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.96535,116.1646
33,81,0,1,0,0,0,0,1,0,0,0,0,0,1,2,12.23813,20.65161
50,92,1,0,0,0,0,0,0,1,0,0,0,1,1,1,13.93486,112.6762
42,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,14.85197,281.9206
29,123,0,0,0,0,0,0,1,0,0,1,0,0,1,1,11.17508,7.133064
47,81,0,0,0,0,0,0,0,0,1,0,0,0,1,3,,
43,111,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,
20,81,1,0,0,0,0,0,0,1,0,0,1,0,1,3,,
52,73,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.7409,92.81031
35,92,0,1,0,0,0,0,1,0,0,0,0,0,1,1,13.0417,46.1254
36,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.27015,57.96323
44,111,0,0,1,0,0,0,0,1,0,0,0,0,1,3,12.68285,32.21743
51,111,0,0,1,0,0,0,1,0,0,0,0,1,1,1,14.15938,141.04
38,81,0,0,0,0,0,0,1,0,0,0,0,1,1,2,12.80693,36.47369
60,81,1,0,0,0,0,1,0,1,0,0,0,1,1,3,12.91338,40.5705
43,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.58709,79.57922
59,92,1,0,0,0,0,0,1,0,0,0,0,1,1,3,13.06852,47.37905
40,81,0,1,0,0,0,0,1,0,0,0,0,0,1,3,13.4392,68.63914
22,81,0,0,1,0,0,0,0,1,0,0,1,0,1,2,,
24,81,0,1,0,0,0,0,0,1,0,0,1,0,1,2,,
36,60,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,
43,10,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.01523,44.92013
23,91,1,0,0,0,0,0,1,0,0,0,1,1,1,3,,
27,111,0,0,1,0,0,0,0,1,0,0,0,1,1,4,11.85624,14.09606
28,123,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11.81995,13.59376
44,81,0,1,0,0,0,0,1,0,0,0,0,0,1,3,13.48488,71.84682
39,81,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.22705,55.51817
39,73,0,0,0,0,0,0,0,1,0,0,0,1,1,1,12.75648,34.67903
40,111,0,0,0,0,0,0,0,1,0,0,0,1,1,3,13.1507,51.43718
30,73,0,1,0,0,0,0,1,0,0,0,0,0,1,1,11.04126,6.239621
24,111,0,0,0,0,0,0,1,0,0,0,1,0,1,1,,
27,81,1,0,0,0,0,0,1,0,0,0,0,1,1,2,11.17671,7.144679
39,73,1,0,0,0,0,0,1,0,0,0,0,1,1,3,12.24875,20.87208
39,73,0,1,0,0,0,0,1,0,0,0,0,1,1,2,12.18973,19.67582
40,123,0,0,1,0,0,0,1,0,0,0,0,0,1,3,13.08573,48.20136
49,91,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.88801,107.519
59,73,0,1,0,0,0,0,1,0,0,1,0,0,1,3,12.84438,37.86541
25,81,0,0,0,0,0,0,1,0,0,0,0,0,1,3,11.19985,7.311941
51,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,15.38628,481.0362
28,81,0,1,0,0,0,0,0,1,0,0,0,0,1,3,10.45655,3.47715
25,81,1,0,0,0,0,0,1,0,0,0,0,0,1,3,10.98412,5.893064
25,81,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11.02574,6.143552
51,123,0,0,1,0,0,0,1,0,0,0,0,1,1,1,14.69054,239.894
33,40,0,0,0,0,0,0,0,0,1,0,0,1,1,2,,
57,92,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13.87522,106.1527
42,92,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14.48482,195.2896
24,81,0,0,0,0,0,0,0,1,0,0,1,0,1,2,,
33,73,0,0,1,0,0,0,1,0,0,0,0,1,1,3,11.38343,8.785415
44,111,1,0,0,0,0,0,1,0,0,0,0,0,1,1,13.24114,56.30567
26,73,1,0,0,0,0,0,1,0,0,0,0,1,1,3,10.6098,4.052991
47,73,0,1,0,0,0,0,0,0,1,0,0,0,1,2,,
29,73,0,0,0,0,0,0,1,0,0,0,0,0,1,2,10.56257,3.866027
31,92,1,0,0,0,0,0,1,0,0,0,0,1,1,1,10.93038,5.584749
33,123,0,1,0,0,0,0,1,0,0,0,0,0,1,1,12.97153,42.99967
53,111,0,1,0,0,0,0,1,0,0,0,0,1,1,1,14.90128,296.1722
47,73,0,0,0,0,0,0,0,1,0,0,0,0,1,2,14.31873,165.4037
34,123,0,0,1,0,0,0,1,0,0,1,0,1,1,3,13.05288,46.64357
47,111,0,0,0,0,0,0,1,0,0,1,0,1,1,3,14.31269,164.4076
23,73,1,0,0,0,0,0,0,0,1,0,1,0,1,3,,
39,92,0,1,0,0,0,0,1,0,0,0,0,0,1,3,12.43169,25.062
26,73,0,0,0,0,0,0,1,0,0,1,0,1,1,2,10.77203,4.766877
20,81,0,0,1,0,0,0,1,0,0,0,1,0,1,3,,
37,111,0,1,0,0,0,0,1,0,0,1,0,0,1,1,13.89516,108.2912
42,81,0,0,0,0,0,0,1,0,0,1,0,0,1,1,14.41525,182.1649
55,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.36218,63.55085
60,81,1,0,0,0,0,0,1,0,0,1,0,1,1,2,13.29074,59.16911
48,73,0,0,1,0,0,0,1,0,0,0,0,1,1,3,12.95393,42.24941
49,73,0,1,0,0,0,0,1,0,0,0,0,1,1,2,13.66715,86.21231
48,91,0,1,0,0,0,0,0,1,0,0,0,1,1,1,13.28934,59.0865
20,81,0,0,0,0,0,0,0,1,0,0,1,0,1,3,,
24,73,0,0,0,0,0,0,1,0,0,0,1,0,1,3,,
49,91,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.74068,92.78978
60,124,0,0,0,0,0,0,1,0,0,0,0,1,1,3,14.05689,127.3008
48,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,14.19745,146.5123
32,40,0,0,0,0,0,0,0,1,0,0,0,0,1,2,11.03213,6.182927
36,81,0,0,0,0,0,0,1,0,0,0,0,0,1,2,12.68375,32.24657
36,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12.60025,29.66339
54,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.58011,214.8125
58,92,0,1,0,0,0,0,1,0,0,0,0,0,1,3,12.85863,38.40903
48,111,0,0,0,0,0,0,0,1,0,1,0,0,1,2,13.52444,74.74614
41,81,1,0,0,0,0,0,1,0,0,0,0,0,1,2,13.53591,75.6089
37,125,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.33005,61.5411
50,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.91817,301.2166
46,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.63589,83.5584
33,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,11.49234,9.79626
31,123,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12.65402,31.302
30,111,0,0,0,0,0,0,0,1,0,0,0,0,1,2,12.26915,21.30218
51,111,0,1,0,0,0,0,1,0,0,0,0,1,1,1,14.89861,295.3827
33,73,1,0,0,0,0,0,1,0,0,0,0,1,1,3,11.00677,6.028064
48,92,0,0,1,0,0,0,1,0,0,0,0,1,1,2,12.00992,16.43778
32,92,0,0,0,0,0,0,1,0,0,0,0,1,1,3,11.83207,13.75955
58,81,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.91929,110.9352
48,91,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.03114,124.0643
25,92,1,0,0,0,0,0,0,1,0,0,0,1,1,3,10.18675,2.654913
33,123,0,1,0,0,0,0,1,0,0,0,0,0,1,1,13.65622,85.27505
32,123,0,0,0,0,0,0,1,0,0,1,0,0,1,3,13.19493,53.76338
37,81,0,0,0,0,0,0,1,0,0,0,0,0,1,2,11.79413,13.2473
36,81,0,0,1,0,0,0,1,0,0,0,0,1,1,1,12.81542,36.78462
24,20,0,0,0,0,0,0,0,0,1,1,1,0,1,2,,
35,123,0,1,0,0,0,0,1,0,0,0,0,1,1,1,13.89358,108.1198
20,81,1,0,0,0,0,0,0,1,0,0,1,0,1,3,,
33,73,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11.7378,12.52163
40,10,0,0,0,0,0,0,1,0,0,0,0,1,1,2,12.1451,18.81697
32,73,0,0,0,0,0,0,0,1,0,0,0,1,1,2,10.59313,3.985991
25,111,0,0,0,0,0,0,0,0,1,0,0,0,1,1,,
23,73,0,0,0,0,0,0,1,0,0,0,1,0,1,3,,
49,92,0,0,0,0,0,0,1,0,0,0,0,0,1,3,14.52611,203.5204
27,111,0,0,0,0,0,0,1,0,0,0,0,0,1,2,11.58223,10.71763
40,91,0,0,1,0,0,0,0,0,1,0,0,0,1,4,,
55,73,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13.02325,45.28198
45,73,1,0,0,0,0,0,0,1,0,0,0,0,1,3,12.93243,41.35052
41,111,0,0,1,0,0,0,0,1,0,0,0,1,1,1,14.06156,127.8967
43,123,0,1,0,0,0,0,1,0,0,0,0,0,1,1,14.0463,125.9592
37,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.10598,49.1875
23,73,0,0,0,0,0,0,0,0,1,0,1,0,1,3,,
31,123,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.07557,129.7007
44,111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,14.55049,208.5436
26,111,0,0,0,0,0,0,0,1,0,0,0,0,1,3,11.9032,14.77394
46,111,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.32661,61.32983
56,73,0,0,0,0,0,0,1,0,0,1,0,1,1,3,13.89236,107.9884
52,111,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.46341,70.32124
48,73,0,1,0,0,0,0,0,0,1,1,0,0,1,2,,
42,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.13238,50.50352
21,81,0,0,1,0,0,0,1,0,0,0,1,0,1,3,,
60,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,13.48521,71.8708
59,73,0,0,0,0,0,0,0,1,0,0,0,1,1,3,13.72018,90.90746
41,111,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13.24328,56.42672
44,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.80081,98.54021
59,123,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.87569,106.2032
58,111,0,0,1,0,0,0,1,0,0,0,0,0,1,2,14.38041,175.9276
20,81,1,0,0,0,0,0,0,0,1,0,1,0,1,3,,
37,73,0,0,0,0,0,0,0,1,0,0,0,0,1,3,11.87386,14.34666
26,111,0,1,0,0,0,0,1,0,0,1,0,0,1,1,11.38473,8.796783
27,60,0,0,0,0,0,0,1,0,0,0,0,0,1,2,11.42732,9.179533
39,92,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13.59178,79.9528
41,81,1,0,0,0,0,0,0,0,1,0,0,0,1,2,,
46,73,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14.24589,153.7842
20,91,0,0,0,0,0,0,1,0,0,0,1,1,1,3,,
30,81,0,0,0,0,0,0,1,0,0,0,0,0,1,3,12.08707,17.75607
36,125,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.69679,241.3983
24,73,0,0,0,0,0,0,1,0,0,0,1,0,1,2,,
42,91,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13.03462,45.7999
48,111,1,0,0,0,0,0,1,0,0,0,0,0,1,3,14.64219,228.5716
57,30,0,0,0,0,0,0,1,0,0,0,0,0,1,2,11.97623,15.89314
56,91,0,0,0,0,0,0,1,0,0,0,0,1,1,3,14.11073,134.3427
47,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,14.0933,132.0213
47,73,0,0,0,0,0,0,0,1,0,0,0,1,1,3,13.00916,44.64824
34,73,0,0,1,0,0,0,1,0,0,0,0,1,1,3,12.66302,31.58504
46,81,0,1,0,0,0,0,1,0,0,0,0,0,1,2,13.25407,57.0387
50,73,0,0,0,0,0,0,1,0,0,0,0,0,1,2,14.07582,129.7336
46,50,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12.70258,32.85935
47,111,0,0,0,0,0,0,1,0,0,1,0,1,1,3,14.49747,197.7745
20,81,1,0,0,0,0,0,0,1,0,0,1,0,1,3,,
49,111,1,0,0,0,0,0,1,0,0,0,0,1,1,1,14.40474,180.2599
36,73,0,0,1,0,0,0,0,0,1,0,0,1,1,2,,
52,91,0,0,1,0,0,0,1,0,0,0,0,1,1,2,13.67873,87.21583
46,71,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13.59784,80.43899
56,111,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.0772,129.9127
21,73,0,0,0,0,0,1,0,0,1,0,1,0,1,3,,
38,124,0,1,0,0,0,0,1,0,0,1,0,1,1,1,14.32189,165.9268
39,73,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.088,48.31103
58,111,1,0,0,0,0,0,0,1,0,0,0,1,1,1,14.15557,140.5038
39,91,0,0,0,0,0,0,1,0,0,0,0,0,1,3,13.44514,69.04777
46,92,0,1,0,0,0,0,1,0,0,0,0,1,1,2,14.23298,151.8113
50,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.89062,107.7998
50,92,0,0,0,0,0,0,1,0,0,0,0,0,1,1,14.45064,188.7259
36,81,0,1,0,0,0,0,1,0,0,0,0,0,1,1,12.81594,36.80357
34,81,0,0,0,0,0,0,1,0,0,0,0,0,1,3,11.38423,8.792389
31,73,0,1,0,0,0,0,1,0,0,0,0,1,1,3,11.16323,7.049006
48,81,1,0,0,0,0,1,0,0,1,0,0,1,1,3,,
53,111,0,0,0,0,0,0,1,0,0,1,0,0,1,3,14.3995,179.3186
54,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,14.29341,161.2682
41,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.64405,84.24364
54,81,0,0,0,0,0,0,1,0,0,0,0,0,1,3,13.66221,85.78738
39,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.11644,49.7046
53,123,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.78371,263.321
26,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,11.57397,10.62949
30,91,0,0,0,0,1,0,1,0,0,0,0,0,1,3,11.19738,7.293937
37,111,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.75642,94.26197
49,92,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.5044,199.1497
22,73,0,0,0,0,0,0,1,0,0,0,1,0,1,3,,
29,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,10.77187,4.766118
55,123,0,1,0,0,0,0,1,0,0,1,0,1,1,1,13.2842,58.78362
42,20,0,0,0,0,0,0,0,1,0,0,0,0,1,2,13.80112,98.57085
41,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.43345,68.24516
40,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.51732,74.21611
26,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,12.07387,17.52335
36,92,0,0,1,0,0,0,1,0,0,0,0,0,1,1,13.04484,46.2704
55,123,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.42491,67.66534
28,111,0,0,0,1,0,0,1,0,0,0,0,1,1,1,12.25446,20.99163
29,123,0,0,0,0,0,0,1,0,0,0,0,1,1,2,12.05469,17.19032
47,73,1,0,0,0,0,0,0,0,1,1,0,0,1,2,,
37,81,0,0,0,0,0,0,0,0,1,0,0,1,1,3,,
51,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.36723,173.624
39,73,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13.03083,45.62674
21,81,0,0,0,0,0,0,1,0,0,0,1,0,1,1,,
50,73,0,0,0,0,0,0,0,1,0,0,0,0,1,2,12.55078,28.23154
25,71,0,1,0,0,0,0,1,0,0,0,0,0,1,2,11.07545,6.456637
53,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.55012,76.69052
35,125,0,0,0,0,0,0,1,0,0,1,0,0,1,1,14.07509,129.6389
56,91,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.91984,110.9969
54,111,0,1,0,0,0,0,1,0,0,0,0,0,1,3,13.94282,113.5765
49,123,1,0,0,1,0,0,1,0,0,0,0,1,1,1,14.09581,132.3521
25,73,0,0,0,0,0,0,0,0,1,0,0,0,1,2,,
41,73,0,1,0,0,0,1,0,1,0,0,0,0,1,1,12.44993,25.52325
34,73,0,0,0,0,0,0,0,0,1,0,0,0,1,3,,
25,40,0,0,0,0,0,0,1,0,0,0,0,0,1,3,10.40561,3.304449
35,92,0,1,0,0,0,0,1,0,0,0,0,1,1,1,13.36455,63.70133
40,111,0,1,0,0,0,0,1,0,0,0,0,0,1,1,12.84808,38.00586
32,92,0,1,0,0,0,0,1,0,0,0,0,0,1,3,11.44166,9.312181
21,92,0,0,0,0,0,0,0,1,0,0,1,0,1,1,,
51,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.46649,70.53805
36,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,13.62658,82.7845
42,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.99571,119.7455
43,111,0,0,1,0,0,0,1,0,0,0,0,1,1,1,12.63055,30.57569
43,73,0,0,0,0,0,0,1,0,0,0,0,0,1,2,13.54395,76.21906
22,111,0,0,0,0,0,0,1,0,0,0,1,0,1,1,,
24,111,0,0,0,0,0,0,1,0,0,0,1,0,1,1,,
41,92,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.62863,82.95441
51,91,0,0,0,0,0,0,1,0,0,0,0,0,1,3,15.17099,387.8631
26,92,0,0,1,0,0,0,1,0,0,1,0,0,1,1,10.7743,4.777718
44,91,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.14917,51.35855
48,20,0,0,0,0,0,0,1,0,0,0,0,0,1,4,12.91758,40.74125
48,60,1,1,0,0,0,0,1,0,0,0,0,1,1,2,12.97849,43.29978
31,91,0,0,1,0,0,0,1,0,0,0,0,0,1,3,11.00752,6.032619
42,123,0,0,1,0,0,0,1,0,0,0,0,1,1,1,14.39978,179.3686
28,81,1,0,0,0,0,0,1,0,0,0,0,1,1,2,11.56958,10.58289
26,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,10.22535,2.759391
27,50,0,1,0,0,0,0,1,0,0,0,0,0,1,3,11.56331,10.51673
40,73,0,0,0,0,0,0,1,0,0,0,0,1,1,2,12.85452,38.25148
47,81,0,0,0,0,0,0,1,0,0,1,0,0,1,5,13.62673,82.79681
56,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.08043,47.94664
33,111,0,1,0,0,0,0,1,0,0,0,0,0,1,1,12.87402,39.00466
47,124,0,0,0,0,0,0,1,0,0,1,0,1,1,1,14.23637,152.3263
40,111,0,1,0,0,0,0,1,0,0,0,0,0,1,1,13.85668,104.2025
41,81,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13.00872,44.629
21,73,0,0,0,1,0,0,1,0,0,0,1,0,1,3,,
21,73,0,1,0,0,0,0,0,0,1,0,1,1,1,2,,
44,73,0,0,0,0,0,0,1,0,0,0,0,0,1,3,13.97157,116.8896
54,124,1,0,0,0,0,0,1,0,0,0,0,1,1,1,14.7604,257.2528
37,20,0,0,0,0,0,0,0,1,0,0,0,1,1,2,12.74137,34.15929
44,81,1,0,0,0,0,0,1,0,0,0,0,1,1,1,14.62904,225.5862
45,111,0,0,1,0,0,0,1,0,0,1,0,0,1,2,13.07656,47.76135
47,73,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13.62454,82.61572
56,111,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13.62492,82.64732
53,92,1,0,0,0,0,0,1,0,0,0,0,1,1,3,12.65359,31.28836
47,91,0,1,0,0,0,0,0,1,0,0,0,1,1,5,13.85755,104.2931
32,111,0,0,0,0,0,0,1,0,0,1,0,0,1,1,13.09566,48.68237
47,73,0,0,1,0,0,0,1,0,0,0,0,0,1,3,12.47389,26.14208
59,111,0,0,1,0,0,0,1,0,0,0,0,1,1,1,14.61117,221.5901
42,73,1,0,0,0,0,0,1,0,0,0,0,0,1,5,12.9796,43.34792
58,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,14.04307,125.5528
29,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11.51649,10.03568
52,73,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.56335,77.7122
50,50,0,0,0,0,0,0,1,0,0,0,0,1,1,5,13.96547,116.1785
30,73,0,0,0,0,0,0,1,0,0,1,0,1,1,5,12.08455,17.7115
25,60,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10.54591,3.80215
56,81,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.4674,70.60205
42,123,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,
56,91,1,1,0,0,0,0,1,0,0,0,0,1,1,5,13.40415,66.27499
56,92,0,0,0,1,0,0,1,0,0,0,0,1,1,3,13.96607,116.2487
24,73,0,0,0,0,0,0,1,0,0,0,1,0,1,3,,
37,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,14.64914,230.1665
48,111,0,0,0,0,0,0,0,1,0,0,0,1,1,3,14.18483,144.6749
27,60,0,0,0,0,0,0,0,0,1,0,0,1,1,3,,
42,81,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.93831,113.066
42,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.35332,62.99024
27,73,0,0,1,0,0,0,1,0,0,0,0,0,1,3,11.28749,7.981692
30,111,0,0,0,0,0,0,0,1,0,0,0,1,1,1,11.48219,9.697276
45,92,1,0,0,0,0,0,0,1,0,0,0,1,1,1,13.58168,79.14954
34,123,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,
45,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.17891,143.8211
23,81,1,0,0,0,0,0,1,0,0,0,1,0,1,2,,
20,81,1,0,0,0,0,0,0,1,0,0,1,0,1,3,,
26,60,0,0,0,0,0,0,0,0,1,0,0,0,1,2,,
46,111,0,0,0,0,0,0,1,0,0,0,0,0,1,1,14.71385,245.552
54,111,1,0,0,0,0,0,1,0,0,0,0,1,1,3,13.28069,58.57767
50,73,0,1,0,0,0,0,0,0,1,0,0,0,1,2,,
34,60,0,0,0,1,0,0,0,0,1,0,0,1,1,1,,
44,111,0,1,0,0,0,0,1,0,0,0,0,0,1,3,13.7538,94.01589
23,81,0,0,0,0,0,0,1,0,0,0,1,1,1,2,,
49,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.94198,113.4815
34,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,11.15064,6.96084
27,92,0,0,0,0,0,0,0,1,0,1,0,1,1,1,11.39798,8.914137
48,91,1,0,0,0,0,0,1,0,0,0,0,1,1,3,13.44575,69.09019
39,73,1,0,0,0,0,0,1,0,0,0,0,0,1,2,12.92426,41.01418
28,73,0,1,0,0,0,0,1,0,0,0,0,0,1,3,12.17901,19.46605
27,81,0,0,0,0,0,0,1,0,0,0,0,1,1,1,12.18386,19.56072
33,81,0,0,0,0,0,0,1,0,0,0,0,0,1,2,12.53225,27.71334
45,92,1,1,0,0,0,0,1,0,0,1,0,0,1,3,13.37975,64.67734
36,81,1,0,0,0,0,0,0,1,0,0,0,0,1,3,11.71509,12.24045
55,73,0,0,0,0,0,0,1,0,0,0,0,1,1,2,13.85068,103.5793
41,111,0,1,0,0,0,0,1,0,0,0,0,0,1,1,14.93197,305.4027
56,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.56301,77.68537
37,92,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.32299,61.10833
38,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.10733,133.8855
23,81,0,0,0,0,0,0,0,1,0,0,1,1,1,3,,
41,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.59478,80.19327
47,73,0,1,0,0,0,0,1,0,0,0,0,1,1,5,13.54258,76.11469
41,111,0,0,1,0,0,0,1,0,0,0,0,1,1,1,14.66622,234.13
38,73,0,0,0,0,0,0,1,0,0,0,0,1,1,1,13.00843,44.61593
42,111,0,0,1,0,0,0,1,0,0,1,0,1,1,1,15.27182,429.0094
53,123,0,1,0,0,0,0,1,0,0,1,0,1,1,1,14.07461,129.5766
59,92,0,0,0,0,0,0,0,1,0,0,0,1,1,1,12.66624,31.68686
51,73,1,1,0,0,0,0,1,0,0,0,0,1,1,3,13.61264,81.63803
38,111,0,0,0,0,0,0,0,1,0,0,0,0,1,2,14.0145,122.0166
29,50,0,0,0,0,0,0,0,1,0,0,0,0,1,3,9.456278,1.27882
56,73,0,1,0,0,0,0,1,0,0,0,0,0,1,2,13.28164,58.63284
46,123,0,0,0,0,0,0,1,0,0,0,0,1,1,1,15.08998,357.6811
46,71,0,0,0,0,0,0,1,0,0,0,0,1,1,2,12.84396,37.84971
44,111,1,0,0,0,0,0,0,1,0,0,0,1,1,1,13.19812,53.93475
57,81,0,0,0,1,0,0,1,0,0,0,0,0,1,1,15.20349,400.6732
26,81,0,0,0,1,0,0,0,0,1,0,0,0,1,1,,
20,60,0,0,0,0,0,0,0,1,0,0,1,0,1,2,,
28,123,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11.93496,15.2506
45,111,0,0,0,0,0,0,1,0,0,0,0,1,1,1,14.51073,200.4141
21,81,0,0,0,0,0,0,0,1,0,1,1,0,1,1,,
35,92,0,1,0,0,0,0,1,0,0,0,0,0,1,1,13.38155,64.79401
59,73,0,1,0,0,0,1,0,1,0,0,0,0,1,5,13.50282,73.14777
48,73,1,0,0,0,0,0,1,0,0,1,0,1,1,2,13.48123,71.58494
50,81,0,0,0,0,0,0,1,0,0,0,0,1,1,3,13.67815,87.16552
46,73,0,0,0,0,0,0,0,1,0,0,0,1,1,2,13.22613,55.4671
55,81,0,0,0,0,0,0,0,1,0,0,0,1,1,1,14.39306,178.1663
56,73,0,0,0,0,0,1,0,1,0,0,0,0,1,3,12.44378,25.36681
21,81,0,0,0,0,0,0,0,1,0,0,1,0,1,1,,
34,111,0,0,0,0,0,0,1,0,0,0,0,1,1,3,12.85028,38.08964
26,40,0,0,0,0,0,0,0,1,0,0,0,0,1,2,10.3391,3.091819
20,81,0,0,0,1,0,0,1,0,0,0,1,0,1,3,,
45,81,1,0,0,0,0,0,1,0,0,0,0,1,1,1,13.11172,49.47047
42,92,0,0,0,0,0,0,1,0,0,0,0,0,1,2,12.95256,42.19159
55,111,1,0,0,0,0,0,0,0,1,0,0,1,1,3,,
55,60,0,0,0,0,0,1,1,0,0,0,0,0,1,5,13.23377,55.89259
47,111,0,0,0,0,0,0,0,0,1,0,0,1,1,1,,
43,73,0,0,0,0,0,0,1,0,0,0,0,1,1,3,11.98556,16.04217
50,123,1,0,0,0,0,0,1,0,0,1,0,1,1,1,14.3337,167.8988
36,123,0,0,0,0,0,0,0,1,0,0,0,1,1,1,13.68175,87.47973
